20
59
53
209
38
189
24
77
20
21
22
24
71
23
75
21
35
147
21
121
22
78
33
21
22
66
22
24
21
240
86
43
54
20
70
83
20
19
235
50
26
23
21
39
21
36
22
21
125
22
20
19
20
77
8225
22
61
25
26
29
21
80
318
23
33
66
168
66
21
99
22
100
24
59
38
21
21
107
1066
121
284
66
56
25
109
21
23
49
17
127
34
78
68
54
23
192
68
51
22
87
