2287152
2735790
2322121
2985479
3011256
2684046
3162675
2556898
2782824
3319094
2563814
2727954
2852387
3238629
2034294
2629227
2423984
2386470
2548066
2861526
2477900
3306892
3027009
3296607
3357642
2443999
2272639
2606327
3463533
2486270
2816128
2810832
2721197
3039411
2292079
2361755
2903541
3066305
3000171
2816084
2684654
2760503
2664891
2647895
3062579
2236395
1806275
2405678
2789629
2453349
2513705
2864246
2841183
2333097
2966464
2283925
3408963
2923383
3287886
3045624
1924564
2599458
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
